贍,shan,shan
贍,zhan,zhan
贎,wan,wan
贏,ying,ying
贐,jin,jin
贑,gan,gan
贒,xian,xian
贓,zang,zang
贔,bi,bi
贕,du,du
贖,shu,shu
贗,yan,yan
贗,ying,ying
贘,shang,shang
贙,xuan,xuan
贚,long,long
贛,gan,gan
贛,gong,gong
贜,zang,zang
贝,bei,bei
贞,zhen,zhen
负,fu,fu
贠,yuan,yuan
贠,yun,yun
贡,gong,gong
财,cai,cai
财会,cai kuai,cai kuai
财匮力绌,cai kui li chu,cai kui li chu
财长,cai zhang,cai zhang
责,ze,ze
责,zhai,zhai
贤,xian,xian
败,bai,bai
败棋有胜着,bai qi you sheng zhuo,bai qi you sheng zhuo
账,zhang,zhang
货,huo,huo
货币供给额,huo bi gong ji e,huo bi gong ji e
质,zhi,zhi
质地,zhi di,zhi di
质的,zhi di,zhi di
贩,fan,fan
贪,tan,tan
贪冒,tan mo,tan mo
贪生恶死,tan sheng wu si,tan sheng wu si
贪荣冒宠,tan rong mo chong,tan rong mo chong
贫,pin,pin
贬,bian,bian
购,gou,gou
贮,zhu,zhu
贮,chu,chu
贯,guan,guan
贯手着棼,guan shou zhuo fen,guan shou zhuo fen
贰,ar,ar
贱,jian,jian
贲,ben,ben
贲,bi,bi
贲,pen,pen
贲临,bi lin,bi lin
贲华,bi hua,bi hua
贲如,bi ru,bi ru
贲然,bi ran,bi ran
贳,shi,shi
贴,tie,tie
贵,gui,gui
贵地,gui di,gui di
贶,kuang,kuang
贷,dai,dai
贷,te,te
贸,mao,mao
贸,mou,mou
费,fei,fei
费,bi,bi
贺,he,he
贻,yi,yi
贼,ze,ze
贼,zei,zei
贼仔星,zei zi xing,zei zi xing
贽,zhi,zhi
贾,gu,gu
贾,jia,jia
贾似道,jia si dao,jia si dao
贿,hui,hui
赀,zi,zi
赁,lin,lin
赁,ren,ren
赂,lu,lu
赂,luo,luo
赃,zang,zang
资,zi,zi
赅,gai,gai
赅,hai,hai
赆,jin,jin
赇,qiu,qiu
赈,zhen,zhen
赉,lai,lai
赊,she,she
赋,fu,fu
赌,du,du
赌色,du shai,du shai
赍,ji,ji
赍志没地,ji zhi mo di,ji zhi mo di
赎,shu,shu
赏,shang,shang
赐,ci,ci
赐,si,si
赐给,ci gei,ci gei
赐酺,ci fu,ci fu
赐酺,si fu,si fu
赑,bi,bi
赒,zhou,zhou
赓,geng,geng
赔,pei,pei
赕,dan,dan
赕,tan,tan
赖,lai,lai
赗,feng,feng
赘,zhui,zhui
赙,fu,fu
赙,pu,pu
赚,zhuan,zhuan
赚,zuan,zuan
赚哄,zuan hong,zuan hong
赚弄,zuan nong,zuan nong
赚漏,zuan lou,zuan lou
赚骗,zuan pian,zuan pian
赛,sai,sai
赛璐玢,sai lu fen,sai lu fen
赜,ze,ze
赝,yan,yan
赝,ying,ying
赞,zan,zan
赟,yun,yun
赠,zeng,zeng
赠遗,zeng wei,zeng wei
赡,shan,shan
赡,zhan,zhan
赢,ying,ying
赣,gan,gan
赣,gong,gong
赤,chi,chi
赤地,chi di,chi di
赤鯶公,chi hun gong,chi hun gong
赥,xi,xi
赦,she,she
赧,nan,nan
赨,tong,tong
赨,xiong,xiong
赩,xi,xi
赩,chi,chi
赩,yan,yan
赪,cheng,cheng
赪,zhen,zhen
赫,he,he
赫,chi,chi
赬,cheng,cheng
赬,zhen,zhen
赭,zhe,zhe
赮,jia,jia
赮,xia,xia
赯,tang,tang
走,zou,zou
走不了,zou bu liao,zou bu liao
走百病,zou bo bing,zou bo bing
赱,zou,zou
赲,li,li
赳,jiu,jiu
赴,fu,fu
赵,zhao,zhao
赵衰,zhao cui,zhao cui
赶,gan,gan
赶,qian,qian
赶着增福神着棍打,gan zheh zeng fu shen zhao gun da,gan zheh zeng fu shen zhao gun da
起,qi,qi
赸,shan,shan
赹,jun,jun
赹,qiong,qiong
赺,yin,yin
赻,chao,chao
赻,xian,xian
赼,zi,zi
赽,jue,jue
赾,qin,qin
赿,chi,chi
赿,zhi,zhi
趀,ci,ci
趁,chen,chen
趂,chen,chen
趃,die,die
趄,ju,ju
趄,qie,qie
趄,qu,qu
超,chao,chao
趆,di,di
趇,se,se
趈,zhan,zhan
趉,chu,chu
趉,zhu,zhu
越,yue,yue
趋,qu,qu
趋,cu,cu
趌,ji,ji
趌,jie,jie
趍,chi,chi
趎,chu,chu
趏,gua,gua
趐,chi,chi
趐,xue,xue
趐,yu,yu
趑,zi,zi
趒,tiao,tiao
趓,duo,duo
趔,lie,lie
趕,gan,gan
趕着增福神着棍打,gan zheh zeng fu shen zhao gun da,gan zheh zeng fu shen zhao gun da
趖,suo,suo
趗,cu,cu
趘,xi,xi
趙,zhao,zhao
趙衰,zhao cui,zhao cui
趚,su,su
趛,yin,yin
趜,ju,ju
趝,jian,jian
趞,ji,ji
趞,xi,xi
趟,tang,tang
趠,chao,chao
趠,chuo,chuo
趡,cui,cui
趢,lu,lu
趣,qu,qu
趣,cu,cu
趤,dang,dang
趥,qiu,qiu
趦,zi,zi
趧,ti,ti
趨,qu,qu
趨,cu,cu
趩,chi,chi
趪,huang,huang
趫,qiao,qiao
趬,qiao,qiao
趭,jiao,jiao
趭,qiao,qiao
趭,yao,yao
趮,zao,zao
趯,ti,ti
趯,yue,yue
趰,er,er
趱,zan,zan
趲,zan,zan
足,zu,zu
足,ju,ju
足了十人,zu liao shi ren,zu liao shi ren
足恭,ju gong,ju gong
趴,pa,pa
趵,bao,bao
趵趵,bo bo,bo bo
趶,ku,ku
趶,yu,yu
趷,he,he
趷,ke,ke
趷,qi,qi
趸,dun,dun
趸,wan,wan
趹,jue,jue
趺,fu,fu
趺,die,die
趻,chen,chen
趻,shen,shen
趼,jian,jian
趼,yan,yan
趽,fang,fang
趾,zhi,zhi
趿,sa,sa
趿,ta,ta
趿拉,ta la,ta la
跀,yue,yue
跁,ba,ba
跁,pa,pa
跂,qi,qi
跂,ji,ji
跂,zhi,zhi
跂蹻,qi jue,qi jue
跃,yue,yue
跃,yao,yao
跄,qiang,qiang
跄,cang,cang
跅,tuo,tuo
跆,tai,tai
跇,shi,shi
跇,yi,yi
跈,nian,nian
跈,tian,tian
跉,ling,ling
跊,mei,mei
跋,ba,ba
跌,die,die
跌了弹的斑鸠,die leh dan deh ban jiu,die leh dan deh ban jiu
跌了彈的斑鳩,die leh dan deh ban jiu,die leh dan deh ban jiu
跍,gu,gu
跍,ku,ku
跎,tuo,tuo
跏,jia,jia
跐,cai,cai
跐,ci,ci
跑,pao,pao
跑不了,pao bu liao,pao bu liao
跑馬賣解,pao ma mai xie,pao ma mai xie
跑馬走解,pao ma zou xie,pao ma zou xie
跑马卖解,pao ma mai xie,pao ma mai xie
跑马走解,pao ma zou xie,pao ma zou xie
跒,qia,qia
跓,zhu,zhu
跔,fu,fu
跔,qu,qu
跕,die,die
跕班,tie ban,tie ban
跖,zhi,zhi
跖,zhe,zhe
跗,fu,fu
跘,pan,pan
跙,ju,ju
跙,zu,zu
跚,shan,shan
跛,bo,bo
跛,bi,bi
跛倚,bi yi,bi yi
跛立箕坐,bi li ji zuo,bi li ji zuo
跜,ni,ni
距,ju,ju
跞,luo,luo
跞,li,li
跞躁,li zao,li zao
跟,gen,gen
跠,yi,yi
跡,ji,ji
跡地,ji di,ji di
跢,chi,chi
跢,dai,dai
跢,duo,duo
跣,xian,xian
跤,jiao,jiao
跥,duo,duo
跦,zhu,zhu
跦,chu,chu
跧,quan,quan
跨,kua,kua
跨媒体合作,ka mei ti he zuo,ka mei ti he zuo
跨媒體合作,ka mei ti he zuo,ka mei ti he zuo
跨行,kua hang,kua hang
跩,shi,shi
跩,zhuai,zhuai
跪,gui,gui
跪地,gui di,gui di
跫,qiong,qiong
跬,kui,kui
跭,xiang,xiang
跮,chi,chi
路,lu,lu
跰,beng,beng
跰,pian,pian
跱,zhi,zhi
跲,jia,jia
跲,qia,qia
跳,tiao,tiao
跳墙蓦圈,tiao qiang mo quan,tiao qiang mo quan
跳天撅地,tiao tian jue di,tiao tian jue di
跳天索地,tiao tian suo di,tiao tian suo di
跳弹,tiao dan,tiao dan
跳彈,tiao dan,tiao dan
跳牆驀圈,tiao qiang mo quan,tiao qiang mo quan
跳虎拨着关捩子,tiao hu bo zheh guan lie zi,tiao hu bo zheh guan lie zi
跳虎撥着關捩子,tiao hu bo zheh guan lie zi,tiao hu bo zheh guan lie zi
跳行,tiao hang,tiao hang
跴,cai,cai
跴蹻,cai qiao,cai qiao
践,jian,jian
跶,ta,ta
跶,da,da
跷,qiao,qiao
跸,bi,bi
跹,xian,xian
跹,qian,qian
跺,duo,duo
跻,ji,ji
跼,ju,ju
跼天蹐地,ju tian ji di,ju tian ji di
跽,ji,ji
跾,shu,shu
跿,tu,tu
踀,chu,chu
踀,cu,cu
踀,zu,zu
踁,jing,jing
踂,nie,nie
踃,xiao,xiao
踄,bo,bo
踅,xue,xue
踅,chi,chi
踅门了户,xue men liao hu,xue men liao hu
踆,qun,qun
踆,cun,cun
踆,jun,jun
踇,mou,mou
踇,mu,mu
踈,shu,shu
踈,su,su
踉,liang,liang
踉,lang,lang
踊,yong,yong
踋,jiao,jiao
踋,jue,jue
踌,chou,chou
踍,xiao,xiao
踎,mou,mou
踏,ta,ta
踏地,ta di,ta di
踏高蹻,ta gao qiao,ta gao qiao
踐,jian,jian
踑,qi,qi
踒,wei,wei
踒,wo,wo
踓,cui,cui
踓,wei,wei
踔,zhuo,zhuo
踔,chuo,chuo
踕,jie,jie
踖,ji,ji
踖,xi,xi
踗,nie,nie
踘,ju,ju
踙,ju,ju
踙,nie,nie
踚,lun,lun
踛,lu,lu
踜,leng,leng
踝,huai,huai
踝,guo,guo
踝,hua,hua
踞,ju,ju
踟,chi,chi
踠,wan,wan
踡,quan,quan
踡,juan,juan
踢,ti,ti
踣,bo,bo
踣,pei,pei
踤,cu,cu
踤,zu,zu
踥,qie,qie
踥,jie,jie
踦,qi,qi
踦,ji,ji
踦,yi,yi
踧,cu,cu
踨,zong,zong
踩,cai,cai
踩高蹻,cai gao qiao,cai gao qiao
踪,zong,zong
踫,pan,pan
踫,peng,peng
踬,zhi,zhi
踭,zheng,zheng
踮,dian,dian
踯,zhi,zhi
踰,yu,yu
踱,duo,duo
踱,du,du
踲,dun,dun
踲,tun,tun
踳,chun,chun
踳,chuan,chuan
踴,yong,yong
踵,zhong,zhong
踵决肘见,zhong jue zhou xian,zhong jue zhou xian
踵決肘見,zhong jue zhou xian,zhong jue zhou xian
踶,di,di
踶跂,zhi qi,zhi qi
踷,zha,zha
踸,chen,chen
踸,shen,shen
踹,chuai,chuai
踹,chuan,chuan
踹,shuan,shuan
踺,jian,jian
踻,gua,gua
踻,tuo,tuo
踼,tang,tang
踽,ju,ju
踽,yu,yu
踾,bi,bi
踾,fu,fu
踿,qiu,qiu
踿,zu,zu
蹀,die,die
蹁,pian,pian
蹂,rou,rou
蹃,nuo,nuo
蹄,ti,ti
蹅,cha,cha
蹆,tui,tui
蹇,jian,jian
蹇吃,jian ji,jian ji
蹈,dao,dao
蹉,cuo,cuo
蹊,xi,xi
蹊,qi,qi
蹋,ta,ta
蹌,qiang,qiang
蹌,cang,cang
蹍,nian,nian
蹍,zhan,zhan
蹎,dian,dian
蹏,ti,ti
蹐,ji,ji
蹐地跼天,ji di ju tian,ji di ju tian
蹑,nie,nie
蹑,she,she
蹒,pan,pan
蹒,man,man
蹓,liu,liu
蹓跶,liu da,liu da
蹓躂,liu da,liu da
蹔,zhan,zhan
蹕,bi,bi
蹖,chong,chong
蹗,lu,lu
蹘,liao,liao
蹙,cu,cu
蹚,tang,tang
蹛,dai,dai
蹜,su,su
蹜,suo,suo
蹝,xi,xi
蹞,kui,kui
蹞,qing,qing
蹟,ji,ji
蹠,zhi,zhi
蹡,qiang,qiang
蹢,zhi,zhi
蹢,di,di
蹣,pan,pan
蹣,man,man
蹤,zong,zong
蹥,lian,lian
蹦,beng,beng
蹧,zao,zao
蹨,nian,nian
蹨,ran,ran
蹩,bie,bie
蹪,tui,tui
蹫,ju,ju
蹬,deng,deng
蹭,ceng,ceng
蹮,qian,qian
蹮,xian,xian
蹯,fan,fan
蹰,chu,chu
蹱,zhong,zhong
蹲,dun,dun
蹲,cun,cun
蹳,bo,bo
蹴,cu,cu
蹵,cu,cu
蹶,jue,jue
蹶角,jue jue,jue jue
蹷,jue,jue
蹸,lin,lin
蹹,ta,ta
蹺,qiao,qiao
蹻,jiao,jiao
蹻,qiao,qiao
蹻,jue,jue
蹻工,qiao gong,qiao gong
蹻足,qiao zu,qiao zu
蹼,pu,pu
蹽,liao,liao
蹾,dun,dun
蹿,cuan,cuan
躀,kuang,kuang
躁,zao,zao
躂,ta,ta
躂,da,da
躃,bi,bi
躄,bi,bi
躅,zhu,zhu
躆,ju,ju
躇,chu,chu
躈,jiao,jiao
躈,qiao,qiao
躉,dun,dun
躉,wan,wan
躊,chou,chou
躋,ji,ji
躌,wu,wu
躍,yue,yue
躍,yao,yao
躎,nian,nian
躏,lin,lin
躐,lie,lie
躑,zhi,zhi
躒,luo,luo
躒,li,li
躒躁,li zao,li zao
躓,zhi,zhi
躔,chan,chan
躕,chu,chu
躖,duan,duan
躗,wei,wei
躘,long,long
躙,lin,lin
躚,xian,xian
躚,qian,qian
躛,wei,wei
躜,zuan,zuan
躝,lan,lan
躞,xie,xie
躟,rang,rang
躠,sa,sa
躠,xie,xie
躡,nie,nie
躡,she,she
躡蹻擔簦,nie jue dan deng,nie jue dan deng
躢,ta,ta
躣,qu,qu
躤,ji,ji
躤,jie,jie
躥,cuan,cuan
躦,zuan,zuan
躧,xi,xi
躧匾称铊,xi bian cheng tuo,xi bian cheng tuo
躧匾稱鉈,xi bian cheng tuo,xi bian cheng tuo
躨,kui,kui
躩,jue,jue
躪,lin,lin
身,shen,shen
身,juan,juan
身怀六甲,shen huai lu jia,shen huai lu jia
身懷六甲,shen huai lu jia,shen huai lu jia
身无择行,shen wu ze xing,shen wu ze xing
身毒,juan du,juan du
身無擇行,shen wu ze xing,shen wu ze xing
身着,shen zhuo,shen zhuo
躬,gong,gong
躭,dan,dan
躮,fen,fen
躯,qu,qu
躰,ti,ti
躱,duo,duo
躲,duo,duo
躲不了,duo bu liao,duo bu liao
躳,gong,gong
躴,lang,lang
躵,ren,ren
躶,luo,luo
躷,ai,ai
躸,ji,ji
躹,ju,ju
躺,tang,tang
躻,kong,kong
躼,lao,lao
躽,yan,yan
躾,mei,mei
躿,kang,kang
軀,qu,qu
軁,lou,lou
軂,lao,lao
軃,duo,duo
軄,zhi,zhi
軅,yan,yan
軆,ti,ti
軇,dao,dao
軈,ying,ying
軉,yu,yu
車,che,che
車,ju,ju
車行,che hang,che hang
軋,ya,ya
軋,ga,ga
軋,zha,zha
軋一腳,ga yi jiao,ga yi jiao
軋姘頭,ga pin tou,ga pin tou
軋戲,ga xi,ga xi
軋支票,ga zhi piao,ga zhi piao
軋然,ga ran,ga ran
軋着,ya zhao,ya zhao
軋着,ya zheh,ya zheh
軋輥,zha gun,zha gun
軋進,ga jin,ga jin
軋鋼,zha gang,zha gang
軋頭寸,ga tou cun,ga tou cun
軌,gui,gui
軌外行爲,gui wai xing wei,gui wai xing wei
軍,jun,jun
軍樂,jun yue,jun yue
軍長,jun zhang,jun zhang
軍需補給,jun xu bu ji,jun xu bu ji
軎,wei,wei
軏,yue,yue
軏,wu,wu
軐,xian,xian
軑,dai,dai
軑,di,di
軒,xuan,xuan
軓,fan,fan
軔,ren,ren
軕,shan,shan
軖,kuang,kuang
軗,shu,shu
軘,tun,tun
軙,chen,chen
軙,zhen,zhen
軚,dai,dai
軛,e,e
軜,na,na
軝,qi,qi
軝,zhi,zhi
軞,mao,mao
軟,ruan,ruan
軟和,ruan huo,ruan huo
軟肋,ruan lei,ruan lei
軟調脾,ruan tiao pi,ruan tiao pi
軠,ren,ren
軡,jin,jin
軡,qian,qian
軡,qin,qin
転,zhuan,zhuan
軣,hong,hong
軤,hu,hu
軥,qu,qu
軥,ju,ju
軦,huang,huang
軦,kuang,kuang
軧,di,di
軨,ling,ling
軩,dai,dai
軪,ao,ao
軫,zhen,zhen
軬,fan,fan
軭,kuang,kuang
軮,ang,ang
軯,peng,peng
軰,bei,bei
軱,gu,gu
軲,gu,gu
軲,ku,ku
軳,pao,pao
軴,zhu,zhu
軵,fu,fu
軵,rong,rong
軶,e,e
軷,ba,ba
軷,bo,bo
軸,zhou,zhou
軸,zhu,zhu
軹,zhi,zhi
軺,yao,yao
軻,ke,ke
軼,yi,yi
軽,qing,qing
軾,shi,shi
軿,ping,ping
輀,er,er
輁,gong,gong
輁,qiong,qiong
輂,gong,gong
輂,ju,ju
較,jiao,jiao
較,jue,jue
輄,guang,guang
輅,lu,lu
輅,luo,luo
輆,gai,gai
輆,kai,kai
輇,quan,quan
輈,zhou,zhou
載,zai,zai
輊,zhi,zhi
輋,ju,ju
輋,she,she
輌,liang,liang
輍,yu,yu
輎,shao,shao
輏,qiu,qiu
輏,you,you
輐,wan,wan
輐,huan,huan
輑,qun,qun
輑,yun,yun
輒,zhe,zhe
輓,wan,wan
輔,fu,fu
輕,qing,qing
輕率,qing shuai,qing shuai
輖,zhou,zhou
輗,ni,ni
輘,ling,ling
輙,zhe,zhe
輚,zhan,zhan
輚,qian,qian
輛,liang,liang
輜,zi,zi
輝,hui,hui
輞,wang,wang
輟,chuo,chuo
輠,guo,guo
輡,kan,kan
輢,yi,yi
輣,peng,peng
輤,qian,qian
輤,qing,qing
輥,gun,gun
輦,nian,nian
輧,ping,ping
輨,guan,guan
輩,bei,bei
輩行,bei hang,bei hang
輪,lun,lun
輫,pai,pai
輬,liang,liang
輭,ruan,ruan
輮,rou,rou
輯,ji,ji
輰,yang,yang
輱,xian,xian
輲,chuan,chuan
輳,cou,cou
輴,chun,chun
輴,dun,dun
輵,ge,ge
輶,you,you
輶,qiu,qiu
輷,hong,hong
輷,ju,ju
輸,shu,shu
輸着,shu zhao,shu zhao
輸着,shu zheh,shu zheh
輹,fu,fu
輺,zi,zi
輻,fu,fu
輼,wen,wen
輽,fan,fan
輾,zhan,zhan
輾,nian,nian
輾轉相傳,zhan zhuan xiang chuan,zhan zhuan xiang chuan
輿,yu,yu
輿地,yu di,yu di
轀,wen,wen
轁,dao,dao
轁,tao,tao
轂,gu,gu
轃,qin,qin
轃,zhen,zhen
轄,xia,xia
轄地,xia di,xia di
轅,yuan,yuan
轆,lu,lu
轇,jiu,jiu
轈,chao,chao
轉,zhuan,zhuan
轉圜,zhuan huan,zhuan huan
轉行,zhuan hang,zhuan hang
轊,wei,wei
轋,hun,hun
轋,lian,lian
轌,xue,xue
轍,che,che
轍,zhe,zhe
轎,jiao,jiao
轏,chan,chan
轏,zhan,zhan
轐,bu,bu
轐,pu,pu
轑,lao,lao
轒,fen,fen
轓,fan,fan
轔,lin,lin
轕,ge,ge
轖,se,se
轗,kan,kan
轗,gan,gan
轘,huan,huan
轙,yi,yi
轚,ji,ji
轛,dui,dui
轜,er,er
轝,yu,yu
轞,jian,jian
轞,xian,xian
轟,hong,hong
轟的,hong di,hong di
轠,lei,lei
轡,pei,pei
轢,li,li
轣,li,li
轤,lu,lu
轥,lin,lin
车,che,che
车,ju,ju
车行,che hang,che hang
轧,ya,ya
轧,ga,ga
轧,zha,zha
轧一脚,ga yi jiao,ga yi jiao
轧头寸,ga tou cun,ga tou cun
轧姘头,ga pin tou,ga pin tou
轧戏,ga xi,ga xi
轧支票,ga zhi piao,ga zhi piao
轧然,ga ran,ga ran
轧着,ya zhao,ya zhao
轧着,ya zheh,ya zheh
轧辊,zha gun,zha gun
轧进,ga jin,ga jin
轧钢,zha gang,zha gang
轨,gui,gui
轨外行为,gui wai xing wei,gui wai xing wei
轩,xuan,xuan
轪,dai,dai
轪,di,di
轫,ren,ren
转,zhuan,zhuan
转圜,zhuan huan,zhuan huan
转行,zhuan hang,zhuan hang
轭,e,e
轮,lun,lun
软,ruan,ruan
软和,ruan huo,ruan huo
软肋,ruan lei,ruan lei
软调脾,ruan tiao pi,ruan tiao pi
轰,hong,hong
轰的,hong di,hong di
轱,gu,gu
轱,ku,ku
轲,ke,ke
轳,lu,lu
轴,zhou,zhou
轴,zhu,zhu
轵,zhi,zhi
轶,yi,yi
轷,hu,hu
轸,zhen,zhen
轹,li,li
轺,yao,yao
轻,qing,qing
轻率,qing shuai,qing shuai
轼,shi,shi
载,zai,zai
轾,zhi,zhi
轿,jiao,jiao
辀,zhou,zhou
辁,quan,quan
辂,lu,lu
辂,luo,luo
较,jiao,jiao
较,jue,jue
辄,zhe,zhe
辅,fu,fu
辆,liang,liang
辇,nian,nian
辈,bei,bei
辈行,bei hang,bei hang
辉,hui,hui
辊,gun,gun
辋,wang,wang
辌,liang,liang
辍,chuo,chuo
辎,zi,zi
辏,cou,cou
辐,fu,fu
辑,ji,ji
辒,wen,wen
输,shu,shu
输着,shu zhao,shu zhao
输着,shu zheh,shu zheh
辔,pei,pei
辕,yuan,yuan
辖,xia,xia
辖地,xia di,xia di
辗,zhan,zhan
辗,nian,nian
辗转相传,zhan zhuan xiang chuan,zhan zhuan xiang chuan
辘,lu,lu
辙,che,che
辙,zhe,zhe
辚,lin,lin
辛,xin,xin
辜,gu,gu
辝,ci,ci
辞,ci,ci
辟,bi,bi
辟,pi,pi
辟匿,pi ni,pi ni
辟历施鞭,pi li shi bian,pi li shi bian
辟召,bi zhao,bi zhao
辟咡,pi er,pi er
辟地,bi di,bi di
辟地,pi di,pi di
辟地开天,pi di kai tian,pi di kai tian
辟恶除患,pi e chu huan,pi e chu huan
辟惡除患,pi e chu huan,pi e chu huan
辟支佛,pi zhi fo,pi zhi fo
辟歷施鞭,pi li shi bian,pi li shi bian
辟然,pi ran,pi ran
辟穀,pi gu,pi gu
辟纑,pi lu,pi lu
辟谷,pi gu,pi gu
辟违,pi wei,pi wei
辟違,pi wei,pi wei
辠,zui,zui
辡,bian,bian
辢,la,la
辣,la,la
辤,ci,ci
辥,xue,xue
辦,ban,ban
辧,bian,bian
辨,bian,bian
辩,bian,bian
辪,xue,xue
辫,bian,bian
辬,ban,ban
辭,ci,ci
辮,bian,bian
辯,bian,bian
辰,chen,chen
辱,ru,ru
農,nong,nong
農地,nong di,nong di
農家樂,nong jia le,nong jia le
農行,nong hang,nong hang
辳,nong,nong
辴,zhan,zhan
辴,zhen,zhen
辵,chuo,chuo
辶,chuo,chuo
辷,yi,yi
辸,reng,reng
边,bian,bian
边卡,bian qia,bian qia
边地,bian di,bian di
边塞,bian sai,bian sai
边都沾不上,bian dou zhan bu shang,bian dou zhan bu shang
辺,bian,bian
辻,shi,shi
辽,liao,liao
达,da,da
达,ta,ta
达,ti,ti
达姆达姆弹,da mu da mu dan,da mu da mu dan
辿,chan,chan
迀,gan,gan
迁,qian,qian
迂,yu,yu
迃,yu,yu
迄,qi,qi
迅,xun,xun
迆,yi,yi
迆涎,yi yan,yi yan
过,guo,guo
过不了,guo bu liao,guo bu liao
过屠门而大嚼,guo tu men er da jue,guo tu men er da jue
过得着,guo de zhao,guo de zhao
迈,mai,mai
迉,shi,shi
迊,za,za
迋,guang,guang
迋,wang,wang
迌,tu,tu
迍,zhun,zhun
迎,ying,ying
迏,da,da
迏,ta,ta
迏,ti,ti
运,yun,yun
近,jin,jin
迒,hang,hang
迒,kang,kang
迓,ya,ya
返,fan,fan
返躬內省,fan gong nei xing,fan gong nei xing
返躬内省,fan gong nei xing,fan gong nei xing
迕,wu,wu
迖,ta,ta
迖,ti,ti
迗,e,e
还,huan,huan
还,hai,hai
还,xuan,xuan
还了得,hai liao de,hai liao de
还得,hai dei,hai dei
还得快,huan de kuai,huan de kuai
还得起,huan de qi,huan de qi
还有,hai you,hai you
还有,huan you,huan you
还来,hai lai,hai lai
还来,huan lai,huan lai
还着,hai zhao,hai zhao
还着,hai zhuo,hai zhuo
还着,huan zheh,huan zheh
还给,hai gei,hai gei
还给,huan gei,huan gei
还行,hai xing,hai xing
这,zhe,zhe
这,zhei,zhei
这么着,zhe meh zhao,zhe meh zhao
这俩,zhe lia,zhe lia
这的,zhe di,zhe di
这行,zhe hang,zhe hang
这行子,zhe xing zi,zhe xing zi
迚,zhong,zhong
进,jin,jin
进不了,jin bu liao,jin bu liao
进可替不,jin ke ti fou,jin ke ti fou
进藏,jin zang,jin zang
远,yuan,yuan
远水救不了近火,yuan shui jiu bu liao jin huo,yuan shui jiu bu liao jin huo
违,wei,wei
连,lian,lian
连卷,lian quan,lian quan
连属,lian shu,lian shu
连属,lian zhu,lian zhu
连朝接夕,lian zhao jie xi,lian zhao jie xi
连营画角,lian ying hua jue,lian ying hua jue
连长,lian zhang,lian zhang
迟,chi,chi
迟,zhi,zhi
迟宾之馆,zhi bin zhi guan,zhi bin zhi guan
迟明,zhi ming,zhi ming
迠,che,che
迠,zhan,zhan
迡,ni,ni
迢,tiao,tiao
迢,zhao,zhao
迣,shi,shi
迣,zhi,zhi
迤,yi,yi
迥,jiong,jiong
迦,jia,jia
迧,chen,chen
迧,zhen,zhen
迨,dai,dai
迩,er,er
迪,di,di
迫,po,po
迫,pai,pai
迬,wang,wang
迭,die,die
迮,zuo,zuo
迮,ze,ze
迯,tao,tao
述,shu,shu
迱,yi,yi
迲,qu,qu
迳,jing,jing
迴,hui,hui
迵,dong,dong
迵,jiong,jiong
迵,tong,tong
迶,you,you
迷,mi,mi
迸,beng,beng
迸,bing,bing
迹,ji,ji
迹地,ji di,ji di
迺,nai,nai
迻,yi,yi
迼,ji,ji
迼,jie,jie
追,zhui,zhui
追,dui,dui
迾,lie,lie
迿,xun,xun
退,tui,tui
退还给,tui huan gei,tui huan gei
退還給,tui huan gei,tui huan gei
送,song,song
送还给,song huan gei,song huan gei
送還給,song huan gei,song huan gei
适,shi,shi
适,di,di
适,gua,gua
适,kuo,kuo
适孙,di sun,di sun
逃,tao,tao
逃不了,tao bu liao,tao bu liao
逃北,tao bo,tao bo
逄,pang,pang
逅,hou,hou
逅,gou,gou
逆,ni,ni
逇,dun,dun
逈,jiong,jiong
选,xuan,xuan
逊,xun,xun
逊,sun,sun
逋,bu,bu
逋,fu,fu
逌,you,you
逍,xiao,xiao
逎,qiu,qiu
逎,you,you
透,tou,tou
逐,zhu,zhu
逐朝每日,zhu zhao mei ri,zhu zhao mei ri
逑,qiu,qiu
递,di,di
逓,di,di
途,tu,tu
逕,jing,jing
逖,ti,ti
逖,di,di
逗,dou,dou
逗哏,dou gen,dou gen
逘,si,si
逘,yi,yi
這,zhe,zhe
這,zhei,zhei
這倆,zhe lia,zhe lia
這是什麼,zhe shi shen me,zhe shi shen me
這的,zhe di,zhe di
這行,zhe hang,zhe hang
這行子,zhe xing zi,zhe xing zi
這麼着,zhe me zhao,zhe me zhao
通,tong,tong
通信行业,tong xin hang ye,tong xin hang ye
通信行業,tong xin hang ye,tong xin hang ye
通天彻地,tong tian che di,tong tian che di
通天徹地,tong tian che di,tong tian che di
通宿,tong xiu,tong xiu
通眉長爪,tong mei chang zhua,tong mei chang zhua
通眉长爪,tong mei chang zhua,tong mei chang zhua
逛,guang,guang
逜,wu,wu
逝,shi,shi
逞,cheng,cheng
速,su,su
造,zao,zao
造,cao,cao
逡,qun,qun
逡,jun,jun
逢,feng,feng
逢,peng,peng
逢逢,peng peng,peng peng
連,lian,lian
連卷,lian quan,lian quan
連屬,lian shu,lian shu
連屬,lian zhu,lian zhu
連朝接夕,lian zhao jie xi,lian zhao jie xi
連營畫角,lian ying hua jue,lian ying hua jue
連長,lian zhang,lian zhang
逤,sha,sha
逤,suo,suo
逥,hui,hui
逦,li,li
逧,gu,gu
逨,lai,lai
逩,ben,ben
逪,cuo,cuo
逫,jue,jue
逬,beng,beng
逬,bing,bing
逭,huan,huan
